date,screen_resolution,visits
2018-12-03,1138x712,1440
2018-12-03,1138x853,1678
2018-12-03,1143x643,2749
2018-12-03,1152x648,2232
2018-12-03,1152x720,62866
2018-12-03,1152x864,24125
2018-12-03,1159x724,1060
2018-12-03,1164x655,5743
2018-12-03,1164x931,7965
2018-12-03,1185x667,3343
2018-12-03,1187x667,4351
2018-12-03,1188x668,18224
2018-12-03,1193x671,1139
2018-12-03,1200x1600,1083
2018-12-03,1200x1920,5572
2018-12-03,1200x600,1326
2018-12-03,1200x675,7851
2018-12-03,1200x750,6490
2018-12-03,1200x800,14597
2018-12-03,1205x904,1552
2018-12-03,1216x811,4546
2018-12-03,1219x686,1201
2018-12-03,1219x975,11789
2018-12-03,1229x691,15271
2018-12-03,1231x692,6196
2018-12-03,1234x823,1328
2018-12-03,1235x823,1909
2018-12-03,1238x696,1459
2018-12-03,1239x697,9541
2018-12-03,1241x698,9437
2018-12-03,1242x698,26510
2018-12-03,1244x778,2247
2018-12-03,1252x704,3390
2018-12-03,1252x783,3234
2018-12-03,1280x1024,1155581
2018-12-03,1280x2000,1803
2018-12-03,1280x720,1070011
2018-12-03,1280x721,2932
2018-12-03,1280x752,2260
2018-12-03,1280x768,43783
2018-12-03,1280x800,1125296
2018-12-03,1280x853,4904
2018-12-03,1280x854,10122
2018-12-03,1280x960,160455
2018-12-03,1281x720,1696
2018-12-03,1292x808,3047
2018-12-03,1300x731,21794
2018-12-03,1301x731,38885
2018-12-03,1309x818,4505
2018-12-03,1324x745,15314
2018-12-03,1324x828,1241
2018-12-03,1333x750,10362
2018-12-03,1334x889,1570
2018-12-03,1344x756,2567
2018-12-03,1344x840,131539
2018-12-03,1344x841,1604
2018-12-03,1347x1078,11802
2018-12-03,1347x758,1396
2018-12-03,1360x1020,2376
2018-12-03,1360x768,131966
2018-12-03,1364x768,7156
2018-12-03,1365x1024,6997
2018-12-03,1365x768,1104
2018-12-03,1366x768,3954204
2018-12-03,1368x768,3317
2018-12-03,1368x912,91073
2018-12-03,1371x771,19306
2018-12-03,1371x857,8329
2018-12-03,1376x774,2883
2018-12-03,1391x783,10063
2018-12-03,1396x785,2842
2018-12-03,1400x1050,7287
2018-12-03,1400x875,6240
2018-12-03,1408x792,2921
2018-12-03,1418x798,2209
2018-12-03,1422x1138,9198
2018-12-03,1422x800,25377
2018-12-03,1422x889,2435
2018-12-03,1423x800,2647
2018-12-03,1438x808,40370
2018-12-03,1440x2560,2809
2018-12-03,1440x810,3870
2018-12-03,1440x900,2220982
2018-12-03,1440x960,32824
2018-12-03,1455x818,11601
2018-12-03,1457x819,2123
2018-12-03,1461x913,6252
2018-12-03,1463x823,8938
2018-12-03,1466x824,1002
2018-12-03,1467x825,1223
2018-12-03,1472x828,1538
2018-12-03,1475x830,1714
2018-12-03,1476x830,1156
2018-12-03,1477x831,30201
2018-12-03,1477x923,2443
2018-12-03,1500x1000,30620
2018-12-03,1500x844,1177
2018-12-03,1504x1003,17732
2018-12-03,1506x1205,5085
2018-12-03,1506x847,1187
2018-12-03,1516x947,6482
2018-12-03,1517x853,30359
2018-12-03,1518x853,29237
2018-12-03,1524x857,15323
2018-12-03,1525x858,3038
2018-12-03,1527x955,7628
2018-12-03,1536x1024,1038
2018-12-03,1536x864,1776651
2018-12-03,1536x865,9514
2018-12-03,1536x960,79087
2018-12-03,1537x864,2654
2018-12-03,1548x871,1327
2018-12-03,1561x878,1228
2018-12-03,1563x1042,2318
2018-12-03,1564x1043,2195
2018-12-03,1600x1000,21250
2018-12-03,1600x1024,1734
2018-12-03,1600x1200,56169
2018-12-03,1600x1280,3455
2018-12-03,1600x800,5118
2018-12-03,1600x900,1406803
2018-12-03,1603x902,2139
2018-12-03,1607x904,18632
2018-12-03,1617x909,1121
2018-12-03,1620x1080,3320
2018-12-03,1627x915,1264
2018-12-03,1638x922,1594
2018-12-03,1639x922,2427
2018-12-03,1646x926,1380
2018-12-03,1655x931,1518
2018-12-03,1668x879,2673
2018-12-03,1670x1043,4105
2018-12-03,1670x939,42957
2018-12-03,1676x943,3604
2018-12-03,1680x1050,1005642
2018-12-03,1680x945,4048
2018-12-03,1684x947,13439
2018-12-03,1694x1059,2809
2018-12-03,1696x954,1629
2018-12-03,1699x956,1419
2018-12-03,1707x1067,3148
2018-12-03,1707x1365,6690
2018-12-03,1707x720,1191
2018-12-03,1707x960,41048
2018-12-03,1708x960,7658
2018-12-03,1714x964,1808
2018-12-03,1728x1152,1670
2018-12-03,1728x972,1687
2018-12-03,1739x979,5187
2018-12-03,1745x1091,5182
2018-12-03,1745x982,48295
2018-12-03,1760x990,3609
2018-12-03,1768x1105,8306
2018-12-03,1768x992,1497
2018-12-03,1776x1000,1560
2018-12-03,1778x1000,11041
2018-12-03,1794x1009,1020
2018-12-03,1800x1125,1897
2018-12-03,1813x1024,1395
2018-12-03,1821x1024,28510
2018-12-03,1824x1216,3094
2018-12-03,1829x1029,59276
2018-12-03,1829x1143,6283
2018-12-03,1843x1037,1226
2018-12-03,1846x1038,2339
2018-12-03,1864x1049,1157
2018-12-03,1867x1167,5622
2018-12-03,1882x1059,5475
2018-12-03,1901x1069,1023
2018-12-03,1920x1080,5810505
2018-12-03,1920x1200,546790
2018-12-03,1939x1091,1038
2018-12-03,1951x1097,3199
2018-12-03,1959x1102,1227
2018-12-03,1976x1235,2773
2018-12-03,1979x1113,1093
2018-12-03,2000x1125,5172
2018-12-03,2000x2000,11362
2018-12-03,2021x1137,44857
2018-12-03,2021x1263,4328
2018-12-03,2048x1080,1166
2018-12-03,2048x1152,129773
2018-12-03,2048x1280,3522
2018-12-03,2048x864,4326
2018-12-03,2087x1174,1895
2018-12-03,2100x1312,1745
2018-12-03,2102x1182,1314
2018-12-03,2133x1200,39570
2018-12-03,2133x1333,3300
2018-12-03,2144x1206,2924
2018-12-03,2182x1227,1394
2018-12-03,2194x1234,2343
2018-12-03,2195x1235,5512
2018-12-03,2240x1400,3408
2018-12-03,2259x1271,16754
2018-12-03,2259x1412,1579
2018-12-03,2286x1286,1266
2018-12-03,2293x960,1199
2018-12-03,2294x960,1752
2018-12-03,2304x1296,3803
2018-12-03,2400x1350,13368
2018-12-03,2400x1500,1615
2018-12-03,240x320,4999
2018-12-03,2560x1080,50291
2018-12-03,2560x1440,469695
2018-12-03,2560x1600,19577
2018-12-03,2736x1824,1199
2018-12-03,2743x1543,1557
2018-12-03,2752x1152,6053
2018-12-03,2880x1620,2302
2018-12-03,3000x3000,2770
2018-12-03,3008x1692,1734
2018-12-03,3072x1728,5499
2018-12-03,313x445,1087
2018-12-03,3200x1800,2065
2018-12-03,320x480,29327
2018-12-03,320x528,3244
2018-12-03,320x533,1068
2018-12-03,320x534,93893
2018-12-03,320x568,1084763
2018-12-03,320x569,144534
2018-12-03,320x570,220164
2018-12-03,320x640,27734
2018-12-03,320x658,55834
2018-12-03,320x676,1088
2018-12-03,320x694,2550
2018-12-03,338x563,1014
2018-12-03,342x487,1035
2018-12-03,3440x1440,38555
2018-12-03,346x615,2744
2018-12-03,346x692,1817
2018-12-03,353x706,1030
2018-12-03,357x595,2515
2018-12-03,360x592,9888
2018-12-03,360x597,1787
2018-12-03,360x598,2420
2018-12-03,360x640,3289480
2018-12-03,360x668,13960
2018-12-03,360x670,1934
2018-12-03,360x692,6812
2018-12-03,360x720,275735
2018-12-03,360x740,856630
2018-12-03,360x747,8455
2018-12-03,360x748,6268
2018-12-03,360x749,1754
2018-12-03,360x760,40306
2018-12-03,360x780,17939
2018-12-03,361x642,1274
2018-12-03,375x667,4293850
2018-12-03,375x812,1845808
2018-12-03,376x668,8861
2018-12-03,377x670,9417
2018-12-03,377x753,6607
2018-12-03,377x774,1188
2018-12-03,3840x1080,2280
2018-12-03,3840x1600,4492
2018-12-03,3840x2160,10715
2018-12-03,393x699,6638
2018-12-03,393x786,47676
2018-12-03,393x817,2207
2018-12-03,393x818,1280
2018-12-03,393x830,2047
2018-12-03,400x640,2079
2018-12-03,403x671,2280
2018-12-03,408x791,1997
2018-12-03,412x618,3277
2018-12-03,412x732,395209
2018-12-03,412x766,1531
2018-12-03,412x823,149078
2018-12-03,412x846,1070686
2018-12-03,412x869,16326
2018-12-03,412x892,46612
2018-12-03,414x688,1168
2018-12-03,414x736,3008810
2018-12-03,414x803,6112
2018-12-03,414x851,1756
2018-12-03,414x896,584540
2018-12-03,424x753,54403
2018-12-03,424x848,9819
2018-12-03,424x895,1558
2018-12-03,432x768,2674
2018-12-03,432x864,1060
2018-12-03,438x854,6309
2018-12-03,455x809,1986
2018-12-03,455x910,1160
2018-12-03,455x960,1610
2018-12-03,455x986,1522
2018-12-03,463x925,1321
2018-12-03,480x800,1630
2018-12-03,480x853,1264
2018-12-03,480x854,5666
2018-12-03,485x861,2961
2018-12-03,485x969,5231
2018-12-03,485x995,2087
2018-12-03,486x863,4538
2018-12-03,534x320,1467
2018-12-03,534x854,7895
2018-12-03,540x960,1909
2018-12-03,569x320,2328
2018-12-03,570x320,3755
2018-12-03,600x1024,27965
2018-12-03,600x960,12241
2018-12-03,600x976,1030
2018-12-03,601x962,69034
2018-12-03,640x360,35621
2018-12-03,656x335,3258
2018-12-03,683x911,5805
2018-12-03,686x1098,2270
2018-12-03,712x1138,1742
2018-12-03,720x1280,5485
2018-12-03,720x360,2292
2018-12-03,732x412,2958
2018-12-03,740x360,5315
2018-12-03,768x1024,1317660
2018-12-03,781x439,1090
2018-12-03,800x1232,1144
2018-12-03,800x1280,49409
2018-12-03,800x600,29741
2018-12-03,819x614,2747
2018-12-03,820x615,2761
2018-12-03,823x412,1125
2018-12-03,834x1112,101562
2018-12-03,834x1194,7885
2018-12-03,846x412,6259
2018-12-03,853x480,1334
2018-12-03,853x683,3846
2018-12-03,854x534,5022
2018-12-03,854x683,2543
2018-12-03,864x1536,1308
2018-12-03,911x512,7441
2018-12-03,911x683,3309
2018-12-03,914x514,1558
2018-12-03,942x530,1843
2018-12-03,960x1080,2010
2018-12-03,960x540,7400
2018-12-03,960x600,15147
2018-12-03,962x601,29734
2018-12-03,976x549,2781
2018-12-03,985x788,1418
2018-12-04,0x0,1746
2018-12-04,1011x568,1056
2018-12-04,1012x569,4856
2018-12-04,1024x1043,8470
2018-12-04,1024x1280,4477
2018-12-04,1024x1366,112967
2018-12-04,1024x552,1097
2018-12-04,1024x576,15250
2018-12-04,1024x600,30086
2018-12-04,1024x614,1432
2018-12-04,1024x615,1710
2018-12-04,1024x640,13450
2018-12-04,1024x768,387939
2018-12-04,1024x819,57085
2018-12-04,1024x820,44426
2018-12-04,1032x581,1098
2018-12-04,1038x584,1632
2018-12-04,1044x768,1813
2018-12-04,1050x1680,4473
2018-12-04,1051x591,7595
2018-12-04,1067x600,30782
2018-12-04,1067x667,1608
2018-12-04,1067x800,3860
2018-12-04,1067x853,4709
2018-12-04,1078x808,1799
2018-12-04,1080x1920,20712
2018-12-04,1080x2220,1302
2018-12-04,1080x720,2621
2018-12-04,1082x2221,1710
2018-12-04,1088x612,1766
2018-12-04,1088x614,3630
2018-12-04,1088x615,4632
2018-12-04,1092x614,1230
2018-12-04,1093x614,83287
2018-12-04,1093x615,66072
2018-12-04,1094x730,1821
2018-12-04,1095x730,1481
2018-12-04,1097x617,26777
2018-12-04,1097x686,1895
2018-12-04,1098x618,10361
2018-12-04,1098x686,2698
2018-12-04,1103x621,2198
2018-12-04,1108x692,1196
2018-12-04,1113x890,5508
2018-12-04,1120x630,1097
2018-12-04,1120x700,23783
2018-12-04,1120x840,1564
2018-12-04,1129x635,4024
2018-12-04,1138x640,19064
2018-12-04,1138x712,1501
2018-12-04,1138x853,1754
2018-12-04,1143x643,2846
2018-12-04,1152x648,2327
2018-12-04,1152x720,64300
2018-12-04,1152x864,24481
2018-12-04,1159x724,1086
2018-12-04,1164x655,5989
2018-12-04,1164x931,8049
2018-12-04,1185x667,3587
2018-12-04,1187x667,4355
2018-12-04,1188x668,18223
2018-12-04,1193x671,1187
2018-12-04,1200x1600,1039
2018-12-04,1200x1920,5452
2018-12-04,1200x675,8031
2018-12-04,1200x750,6443
2018-12-04,1200x800,14872
2018-12-04,1205x904,1608
2018-12-04,1216x811,4397
2018-12-04,1219x686,1279
2018-12-04,1219x975,11932
2018-12-04,1229x691,15473
2018-12-04,1231x692,6066
2018-12-04,1234x823,1400
2018-12-04,1235x823,1981
2018-12-04,1238x696,1389
2018-12-04,1239x697,10153
2018-12-04,1241x698,9442
2018-12-04,1242x698,26215
2018-12-04,1244x778,2153
2018-12-04,1252x704,3181
2018-12-04,1252x783,3177
2018-12-04,1280x1024,1178340
2018-12-04,1280x720,1065043
2018-12-04,1280x721,2790
2018-12-04,1280x752,2506
2018-12-04,1280x768,44816
2018-12-04,1280x800,1103674
2018-12-04,1280x853,5053
2018-12-04,1280x854,9830
2018-12-04,1280x960,159200
2018-12-04,1281x720,1743
2018-12-04,1292x808,3047
2018-12-04,1300x731,22680
2018-12-04,1301x731,38747
2018-12-04,1309x818,4514
2018-12-04,1324x745,15208
2018-12-04,1324x828,1035
2018-12-04,1333x750,10552
2018-12-04,1334x889,1469
2018-12-04,1344x756,2677
2018-12-04,1344x840,132813
2018-12-04,1344x841,1604
2018-12-04,1347x1078,11607
2018-12-04,1347x758,1460
2018-12-04,1360x1020,3685
2018-12-04,1360x768,131865
2018-12-04,1364x768,7005
2018-12-04,1365x1024,7219
2018-12-04,1365x768,1094
2018-12-04,1366x768,3986186
2018-12-04,1368x768,3341
2018-12-04,1368x912,88792
2018-12-04,1371x771,19617
2018-12-04,1371x857,8066
2018-12-04,1376x774,2741
2018-12-04,1391x783,10368
2018-12-04,1396x785,2903
2018-12-04,1400x1050,7684
2018-12-04,1400x875,6161
2018-12-04,1408x792,2998
2018-12-04,1418x798,2059
2018-12-04,1422x1138,9160
2018-12-04,1422x800,25179
2018-12-04,1422x889,2398
2018-12-04,1423x800,2652
2018-12-04,1438x808,40887
2018-12-04,1440x2560,2906
2018-12-04,1440x810,3787
2018-12-04,1440x900,2178696
2018-12-04,1440x960,31633
2018-12-04,1455x818,11921
2018-12-04,1457x819,2092
2018-12-04,1461x913,6286
2018-12-04,1463x823,8745
2018-12-04,1467x825,1085
2018-12-04,1472x828,1626
2018-12-04,1475x830,1606
2018-12-04,1476x830,1223
2018-12-04,1477x831,29566
2018-12-04,1477x923,2293
2018-12-04,1500x1000,28543
2018-12-04,1500x844,1206
2018-12-04,1504x1003,17198
2018-12-04,1506x1205,5006
2018-12-04,1506x847,1143
2018-12-04,1516x947,6157
2018-12-04,1517x853,32125
2018-12-04,1518x853,29738
2018-12-04,1524x857,15308
2018-12-04,1525x858,2929
2018-12-04,1527x955,7565
2018-12-04,1536x1024,1028
2018-12-04,1536x864,1772224
2018-12-04,1536x865,9371
2018-12-04,1536x960,76422
2018-12-04,1537x864,2520
2018-12-04,1548x871,1143
2018-12-04,1561x878,1355
2018-12-04,1563x1042,2466
2018-12-04,1564x1043,2235
2018-12-04,1600x1000,21020
2018-12-04,1600x1024,1720
2018-12-04,1600x1200,55452
2018-12-04,1600x1280,3406
2018-12-04,1600x800,5128
2018-12-04,1600x900,1426394
2018-12-04,1603x902,2119
2018-12-04,1607x904,19159
2018-12-04,1617x909,1092
2018-12-04,1620x1080,2864
2018-12-04,1627x915,1288
2018-12-04,1638x922,1670
2018-12-04,1639x922,2352
2018-12-04,1641x923,1066
2018-12-04,1646x926,1434
2018-12-04,1655x931,1455
2018-12-04,1668x879,2570
2018-12-04,1670x1043,4026
2018-12-04,1670x939,42729
2018-12-04,1676x943,3608
2018-12-04,1680x1050,992881
2018-12-04,1680x945,4016
2018-12-04,1684x947,14210
2018-12-04,1694x1059,2896
2018-12-04,1696x954,1606
2018-12-04,1699x956,1359
2018-12-04,1707x1067,3067
2018-12-04,1707x1365,6489
2018-12-04,1707x720,1173
2018-12-04,1707x960,41042
2018-12-04,1708x960,7672
2018-12-04,1714x964,1733
2018-12-04,1728x1152,1626
2018-12-04,1728x972,1676
2018-12-04,1730x973,1041
2018-12-04,1739x979,5038
2018-12-04,1745x1091,4667
2018-12-04,1745x982,48655
2018-12-04,1760x990,3557
2018-12-04,1768x1105,7681
2018-12-04,1768x992,1199
2018-12-04,1776x1000,1634
2018-12-04,1778x1000,11389
2018-12-04,1800x1125,2155
2018-12-04,1813x1024,1375
2018-12-04,1821x1024,28337
2018-12-04,1824x1216,2840
2018-12-04,1829x1029,58591
2018-12-04,1829x1143,5799
2018-12-04,1843x1037,1239
2018-12-04,1846x1038,2157
2018-12-04,1864x1049,1143
2018-12-04,1867x1167,5593
2018-12-04,1882x1059,5898
2018-12-04,1920x1080,5762541
2018-12-04,1920x1200,528582
2018-12-04,1939x1091,1109
2018-12-04,1951x1097,3276
2018-12-04,1959x1102,1141
2018-12-04,1976x1235,2858
2018-12-04,1979x1113,1088
2018-12-04,2000x1125,5427
2018-12-04,2000x2000,11805
2018-12-04,2021x1137,44659
2018-12-04,2021x1263,4287
2018-12-04,2048x1080,1149
2018-12-04,2048x1152,128099
2018-12-04,2048x1280,3208
2018-12-04,2048x864,4422
2018-12-04,2087x1174,1756
2018-12-04,2100x1312,1592
2018-12-04,2102x1182,1316
2018-12-04,2133x1200,39355
2018-12-04,2133x1333,2996
2018-12-04,2144x1206,2772
2018-12-04,2182x1227,1375
2018-12-04,2194x1234,2229
2018-12-04,2195x1235,5616
2018-12-04,2240x1400,3322
2018-12-04,2259x1271,16982
2018-12-04,2259x1412,1441
2018-12-04,2286x1286,1260
2018-12-04,2293x960,1186
2018-12-04,2294x960,1659
2018-12-04,2304x1296,3738
2018-12-04,2400x1350,12904
2018-12-04,2400x1500,1492
2018-12-04,240x320,4901
2018-12-04,2560x1080,47950
2018-12-04,2560x1440,453398
2018-12-04,2560x1600,18592
2018-12-04,2736x1824,1156
2018-12-04,2743x1543,1507
2018-12-04,2752x1152,6321
2018-12-04,2880x1620,2120
2018-12-04,3000x3000,2131
2018-12-04,3008x1692,1769
2018-12-04,3072x1728,5040
2018-12-04,3200x1800,2124
2018-12-04,320x480,32018
2018-12-04,320x528,3283
2018-12-04,320x533,1158
2018-12-04,320x534,94972
2018-12-04,320x568,1134088
2018-12-04,320x569,153997
2018-12-04,320x570,225327
2018-12-04,320x640,28956
2018-12-04,320x658,59432
2018-12-04,320x676,1118
2018-12-04,320x694,2899
2018-12-04,342x487,1032
2018-12-04,3440x1440,37258
2018-12-04,346x615,3013
2018-12-04,346x692,1996
2018-12-04,353x706,1091
2018-12-04,357x595,2527
2018-12-04,360x592,10068
2018-12-04,360x594,1034
2018-12-04,360x597,1937
2018-12-04,360x598,2551
2018-12-04,360x604,1048
2018-12-04,360x640,3345853
2018-12-04,360x668,13748
2018-12-04,360x670,2087
2018-12-04,360x692,6486
2018-12-04,360x720,277443
2018-12-04,360x740,879406
2018-12-04,360x747,8253
2018-12-04,360x748,6209
2018-12-04,360x749,1871
2018-12-04,360x760,40350
2018-12-04,360x780,17814
2018-12-04,361x642,1288
2018-12-04,375x667,4409340
2018-12-04,375x812,1869207
2018-12-04,376x668,9119
2018-12-04,377x670,9710
2018-12-04,377x753,6977
2018-12-04,377x774,1357
2018-12-04,3840x1080,2077
2018-12-04,3840x1600,4203
2018-12-04,3840x2160,10227
2018-12-04,393x699,6635
2018-12-04,393x786,49130
2018-12-04,393x817,2091
2018-12-04,393x818,1258
2018-12-04,393x830,1979
2018-12-04,400x640,2191
2018-12-04,403x671,2449
2018-12-04,408x791,2019
2018-12-04,412x618,3439
2018-12-04,412x732,402762
2018-12-04,412x766,1529
2018-12-04,412x823,153249
2018-12-04,412x846,1081043
2018-12-04,412x869,16535
2018-12-04,412x892,47937
2018-12-04,414x688,1077
2018-12-04,414x736,3042480
2018-12-04,414x803,6298
2018-12-04,414x851,1824
2018-12-04,414x896,585451
2018-12-04,424x753,54628
2018-12-04,424x848,9642
2018-12-04,424x895,1646
2018-12-04,432x768,2700
2018-12-04,432x864,1114
2018-12-04,438x854,6178
2018-12-04,455x809,1942
2018-12-04,455x910,1028
2018-12-04,455x960,1536
2018-12-04,455x986,1340
2018-12-04,463x925,1456
2018-12-04,480x800,1756
2018-12-04,480x853,1176
2018-12-04,480x854,5855
2018-12-04,485x861,2857
2018-12-04,485x969,5418
2018-12-04,485x995,2298
2018-12-04,486x863,4461
2018-12-04,534x320,1499
2018-12-04,534x854,8476
2018-12-04,540x960,1840
2018-12-04,569x320,2396
2018-12-04,570x320,3872
2018-12-04,600x1024,29870
2018-12-04,600x960,13211
2018-12-04,600x976,1214
2018-12-04,601x962,73404
2018-12-04,640x360,35833
2018-12-04,640x768,3486
2018-12-04,656x335,3223
2018-12-04,683x911,6311
2018-12-04,686x1098,2425
2018-12-04,712x1138,1805
2018-12-04,720x1280,5236
2018-12-04,720x360,2314
2018-12-04,732x412,2959
2018-12-04,740x360,5511
2018-12-04,768x1024,1395977
2018-12-04,781x439,1046
2018-12-04,800x1232,1122
2018-12-04,800x1280,52657
2018-12-04,800x600,28232
2018-12-04,819x614,2633
2018-12-04,820x615,2908
2018-12-04,823x412,1168
2018-12-04,834x1112,104193
2018-12-04,834x1194,7985
2018-12-04,846x412,6301
2018-12-04,853x480,1393
2018-12-04,853x683,4038
2018-12-04,854x534,5318
2018-12-04,854x683,2567
2018-12-04,864x1536,1333
2018-12-04,911x512,7601
2018-12-04,911x683,3325
2018-12-04,914x514,1453
2018-12-04,942x530,1791
2018-12-04,960x1080,1719
2018-12-04,960x540,7321
2018-12-04,960x600,15748
2018-12-04,962x601,31032
2018-12-04,976x549,2699
2018-12-04,985x554,1034
2018-12-04,985x788,1272
2018-12-05,0x0,1562
2018-12-05,1012x569,3957
2018-12-05,1024x1043,8498
2018-12-05,1024x1280,3596
2018-12-05,1024x1366,100262
2018-12-05,1024x552,1167
2018-12-05,1024x576,12714
2018-12-05,1024x600,28564
2018-12-05,1024x614,1255
2018-12-05,1024x615,1749
2018-12-05,1024x640,12206
2018-12-05,1024x768,361726
2018-12-05,1024x819,44700
2018-12-05,1024x820,37580
2018-12-05,1038x584,1428
2018-12-05,1044x768,1830
2018-12-05,1050x1680,3266
2018-12-05,1051x591,6610
2018-12-05,1067x600,26259
2018-12-05,1067x667,1158
2018-12-05,1067x800,3139
2018-12-05,1067x853,3566
2018-12-05,1078x808,1572
2018-12-05,1080x1920,16867
2018-12-05,1080x2220,1111
2018-12-05,1080x720,2246
2018-12-05,1082x2221,1442
2018-12-05,1088x612,1669
2018-12-05,1088x614,3257
2018-12-05,1088x615,3982
2018-12-05,1092x614,1204
2018-12-05,1093x614,70066
2018-12-05,1093x615,58863
2018-12-05,1094x730,1625
2018-12-05,1095x730,1424
2018-12-05,1097x617,20529
2018-12-05,1097x686,1026
2018-12-05,1098x618,9450
2018-12-05,1098x686,2526
2018-12-05,1103x621,1673
2018-12-05,1113x890,4281
2018-12-05,1120x630,1027
2018-12-05,1120x700,18250
2018-12-05,1120x840,1252
2018-12-05,1129x635,3038
2018-12-05,1138x640,16825
2018-12-05,1138x712,1277
2018-12-05,1138x853,1544
2018-12-05,1143x643,2382
2018-12-05,1152x648,2126
2018-12-05,1152x720,53052
2018-12-05,1152x864,21734
2018-12-05,1164x655,4657
2018-12-05,1164x931,6235
2018-12-05,1185x667,3099
2018-12-05,1187x667,4311
2018-12-05,1188x668,15801
2018-12-05,1200x1920,4034
2018-12-05,1200x675,6179
2018-12-05,1200x750,4544
2018-12-05,1200x800,14769
2018-12-05,1205x904,1306
2018-12-05,1216x811,3902
2018-12-05,1219x975,9111
2018-12-05,1229x691,12740
2018-12-05,1231x692,5083
2018-12-05,1234x823,1252
2018-12-05,1235x823,1874
2018-12-05,1238x696,1186
2018-12-05,1239x697,7794
2018-12-05,1241x698,9203
2018-12-05,1242x698,22402
2018-12-05,1244x778,1346
2018-12-05,1252x704,3174
2018-12-05,1252x783,2345
2018-12-05,1280x1024,997565
2018-12-05,1280x720,928327
2018-12-05,1280x721,2343
2018-12-05,1280x752,2380
2018-12-05,1280x768,39094
2018-12-05,1280x800,991696
2018-12-05,1280x853,4263
2018-12-05,1280x854,9584
2018-12-05,1280x960,134572
2018-12-05,1281x720,1490
2018-12-05,1292x808,1929
2018-12-05,1300x731,22060
2018-12-05,1301x731,33188
2018-12-05,1309x818,3397
2018-12-05,1324x745,12058
2018-12-05,1333x750,8698
2018-12-05,1334x889,1337
2018-12-05,1344x756,2338
2018-12-05,1344x840,98670
2018-12-05,1344x841,1198
2018-12-05,1347x1078,8997
2018-12-05,1347x758,1279
2018-12-05,1360x1020,5534
2018-12-05,1360x768,118204
2018-12-05,1364x768,7004
2018-12-05,1365x1024,5853
2018-12-05,1366x768,3639479
2018-12-05,1368x768,2899
2018-12-05,1368x912,81513
2018-12-05,1371x771,14835
2018-12-05,1371x857,5573
2018-12-05,1376x774,2468
2018-12-05,1391x783,8830
2018-12-05,1396x785,2389
2018-12-05,1400x1050,6475
2018-12-05,1400x875,3890
2018-12-05,1408x792,2653
2018-12-05,1418x798,1813
2018-12-05,1422x1138,6953
2018-12-05,1422x800,19704
2018-12-05,1422x889,1412
2018-12-05,1423x800,2152
